customer_id,first_purchase_date,first_purchase_month,second_purchase_date,total_orders,total_customer_revenue,is_repeat_customer,hours_to_second_purchase,days_to_second_purchase,customer_type,second_purchase_interval,second_purchase_interval_order
12691,2010-10-15,2010-10-01,2010-12-17,7,1170.4,true,1514,63.12,Repeat customer,61–90 days,3
13692,2010-10-15,2010-10-01,2010-10-27,5,3114.4,true,284,11.85,Repeat customer,0–30 days,1
14868,2010-10-15,2010-10-01,2010-10-15,12,4184.01,true,0,0.0,Repeat customer,0–30 days,1
15202,2010-10-15,2010-10-01,2010-10-15,3,6001.49,true,0,0.0,Repeat customer,0–30 days,1
15686,2010-10-15,2010-10-01,,1,90,false,,,One-time customer,No repeat purchase,0
15957,2010-10-15,2010-10-01,2010-10-15,3,921.25,true,0,0.01,Repeat customer,0–30 days,1
16810,2010-10-15,2010-10-01,2011-05-31,2,842.04,true,5472,228.0,Repeat customer,181+ days,5
17202,2010-10-15,2010-10-01,,1,160.65,false,,,One-time customer,No repeat purchase,0
17316,2010-10-15,2010-10-01,,1,124.45,false,,,One-time customer,No repeat purchase,0
17390,2010-10-15,2010-10-01,,1,149.3,false,,,One-time customer,No repeat purchase,0
17510,2010-10-15,2010-10-01,2011-11-15,2,514.56,true,9504,395.99,Repeat customer,181+ days,5
17687,2010-10-15,2010-10-01,,1,432.68,false,,,One-time customer,No repeat purchase,0
17938,2010-10-15,2010-10-01,,1,144.29,false,,,One-time customer,No repeat purchase,0
18018,2010-10-15,2010-10-01,2010-11-05,4,297.99,true,508,21.2,Repeat customer,0–30 days,1
14712,2010-10-17,2010-10-01,2011-08-19,4,1328.07,true,7343,305.95,Repeat customer,181+ days,5
15688,2010-10-17,2010-10-01,,1,190.57,false,,,One-time customer,No repeat purchase,0
15772,2010-10-17,2010-10-01,,1,280.88,false,,,One-time customer,No repeat purchase,0
15799,2010-10-17,2010-10-01,2011-01-09,4,1421.34,true,2017,84.03,Repeat customer,61–90 days,3
16381,2010-10-17,2010-10-01,2010-11-09,2,247.85,true,548,22.87,Repeat customer,0–30 days,1
16676,2010-10-17,2010-10-01,2010-11-02,6,2361.9,true,390,16.26,Repeat customer,0–30 days,1
17703,2010-10-17,2010-10-01,2011-07-24,4,1094.84,true,6717,279.88,Repeat customer,181+ days,5
12376,2010-10-18,2010-10-01,2010-11-15,2,503.15,true,676,28.15,Repeat customer,0–30 days,1
12699,2010-10-18,2010-10-01,,1,638.11,false,,,One-time customer,No repeat purchase,0
13079,2010-10-18,2010-10-01,2011-07-22,6,419.18,true,6648,277.02,Repeat customer,181+ days,5
13088,2010-10-18,2010-10-01,,1,236.11,false,,,One-time customer,No repeat purchase,0
13387,2010-10-18,2010-10-01,,1,186.94,false,,,One-time customer,No repeat purchase,0
13516,2010-10-18,2010-10-01,2011-04-15,4,1685.26,true,4299,179.09,Repeat customer,91–180 days,4
14741,2010-10-18,2010-10-01,2010-12-02,7,1713.09,true,1079,44.97,Repeat customer,31–60 days,2
15710,2010-10-18,2010-10-01,,1,898.87,false,,,One-time customer,No repeat purchase,0
16069,2010-10-18,2010-10-01,,1,457.7,false,,,One-time customer,No repeat purchase,0
16141,2010-10-18,2010-10-01,2011-09-12,2,955.94,true,7895,328.96,Repeat customer,181+ days,5
16996,2010-10-18,2010-10-01,2010-11-03,9,2123.61,true,384,16.01,Repeat customer,0–30 days,1
17026,2010-10-18,2010-10-01,2010-12-05,3,175.83,true,1149,47.89,Repeat customer,31–60 days,2
13134,2010-10-19,2010-10-01,2010-11-02,6,2475.23,true,336,14.03,Repeat customer,0–30 days,1
13840,2010-10-19,2010-10-01,,1,651.4,false,,,One-time customer,No repeat purchase,0
14332,2010-10-19,2010-10-01,2010-11-23,5,1917.41,true,842,35.1,Repeat customer,31–60 days,2
14524,2010-10-19,2010-10-01,2010-10-19,13,2909.86,true,1,0.02,Repeat customer,0–30 days,1
14585,2010-10-19,2010-10-01,2010-11-10,5,1143.27,true,527,21.96,Repeat customer,0–30 days,1
15011,2010-10-19,2010-10-01,2010-11-09,2,416.6,true,503,20.96,Repeat customer,0–30 days,1
17219,2010-10-19,2010-10-01,2011-11-08,2,259.13,true,9240,385.0,Repeat customer,181+ days,5
17397,2010-10-19,2010-10-01,2011-11-17,3,1198.28,true,9456,394.03,Repeat customer,181+ days,5
17655,2010-10-19,2010-10-01,2010-11-22,9,2976.38,true,823,34.29,Repeat customer,31–60 days,2
17967,2010-10-19,2010-10-01,2010-12-03,2,223.42,true,1078,44.92,Repeat customer,31–60 days,2
12387,2010-10-20,2010-10-01,,1,143.94,false,,,One-time customer,No repeat purchase,0
13703,2010-10-20,2010-10-01,2011-01-25,2,425.56,true,2328,97.0,Repeat customer,91–180 days,4
13981,2010-10-20,2010-10-01,,1,331.14,false,,,One-time customer,No repeat purchase,0
14612,2010-10-20,2010-10-01,,1,877.7,false,,,One-time customer,No repeat purchase,0
14617,2010-10-20,2010-10-01,2010-11-02,2,190.47,true,313,13.04,Repeat customer,0–30 days,1
15377,2010-10-20,2010-10-01,2010-11-02,4,1211.75,true,319,13.28,Repeat customer,0–30 days,1
15501,2010-10-20,2010-10-01,2010-10-31,2,399.95,true,263,10.94,Repeat customer,0–30 days,1
15608,2010-10-20,2010-10-01,2011-08-11,5,1785.98,true,7079,294.99,Repeat customer,181+ days,5
15647,2010-10-20,2010-10-01,,1,169,false,,,One-time customer,No repeat purchase,0
16201,2010-10-20,2010-10-01,2011-08-22,5,2112.12,true,7342,305.95,Repeat customer,181+ days,5
16642,2010-10-20,2010-10-01,2011-05-16,3,1077.45,true,4990,207.93,Repeat customer,181+ days,5
16776,2010-10-20,2010-10-01,2011-10-10,2,592.51,true,8521,355.04,Repeat customer,181+ days,5
16903,2010-10-20,2010-10-01,2010-11-24,3,1041.75,true,840,35.01,Repeat customer,31–60 days,2
16916,2010-10-20,2010-10-01,2010-11-01,4,902.02,true,289,12.03,Repeat customer,0–30 days,1
17038,2010-10-20,2010-10-01,2011-11-09,2,743.17,true,9237,384.91,Repeat customer,181+ days,5
18066,2010-10-20,2010-10-01,2010-11-18,3,1440.4,true,695,28.93,Repeat customer,0–30 days,1
12400,2010-10-21,2010-10-01,,1,205.25,false,,,One-time customer,No repeat purchase,0
13166,2010-10-21,2010-10-01,2011-03-01,2,875.93,true,3145,131.03,Repeat customer,91–180 days,4
13195,2010-10-21,2010-10-01,,1,136.73,false,,,One-time customer,No repeat purchase,0
13581,2010-10-21,2010-10-01,2011-02-03,2,280.53,true,2518,104.92,Repeat customer,91–180 days,4
13836,2010-10-21,2010-10-01,2010-11-05,2,620.37,true,360,15.0,Repeat customer,0–30 days,1
13936,2010-10-21,2010-10-01,2010-11-22,3,939.66,true,764,31.84,Repeat customer,31–60 days,2
14148,2010-10-21,2010-10-01,2011-04-20,2,466.29,true,4342,180.91,Repeat customer,181+ days,5
14216,2010-10-21,2010-10-01,2011-11-02,5,2150.04,true,9043,376.82,Repeat customer,181+ days,5
15257,2010-10-21,2010-10-01,2011-03-01,2,685.9,true,3142,130.95,Repeat customer,91–180 days,4
15995,2010-10-21,2010-10-01,,1,694.54,false,,,One-time customer,No repeat purchase,0
16540,2010-10-21,2010-10-01,,1,205.75,false,,,One-time customer,No repeat purchase,0
16590,2010-10-21,2010-10-01,2010-11-04,2,605.9,true,333,13.87,Repeat customer,0–30 days,1
17483,2010-10-21,2010-10-01,2011-06-09,4,591.73,true,5551,231.29,Repeat customer,181+ days,5
17924,2010-10-21,2010-10-01,2010-12-01,8,3257.7,true,982,40.94,Repeat customer,31–60 days,2
18243,2010-10-21,2010-10-01,,1,515.78,false,,,One-time customer,No repeat purchase,0
12419,2010-10-22,2010-10-01,2010-11-19,2,503.01,true,672,27.98,Repeat customer,0–30 days,1
12787,2010-10-22,2010-10-01,2011-05-31,4,862.18,true,5299,220.78,Repeat customer,181+ days,5
12899,2010-10-22,2010-10-01,,1,366.4,false,,,One-time customer,No repeat purchase,0
12973,2010-10-22,2010-10-01,,1,385.55,false,,,One-time customer,No repeat purchase,0
13106,2010-10-22,2010-10-01,2011-07-29,2,603.46,true,6722,280.08,Repeat customer,181+ days,5
13165,2010-10-22,2010-10-01,2010-12-23,3,1451.16,true,1485,61.88,Repeat customer,61–90 days,3
13263,2010-10-22,2010-10-01,2010-10-29,39,8676.2,true,166,6.94,Repeat customer,0–30 days,1
13746,2010-10-22,2010-10-01,,1,176.69,false,,,One-time customer,No repeat purchase,0
14728,2010-10-22,2010-10-01,,1,190.58,false,,,One-time customer,No repeat purchase,0
14945,2010-10-22,2010-10-01,,1,179.4,false,,,One-time customer,No repeat purchase,0
16226,2010-10-22,2010-10-01,2010-11-26,5,672.17,true,842,35.1,Repeat customer,31–60 days,2
16491,2010-10-22,2010-10-01,2011-10-24,2,1533.16,true,8803,366.77,Repeat customer,181+ days,5
18055,2010-10-22,2010-10-01,2010-11-18,14,10142.64,true,647,26.96,Repeat customer,0–30 days,1
13241,2010-10-24,2010-10-01,,1,112.53,false,,,One-time customer,No repeat purchase,0
13565,2010-10-24,2010-10-01,2011-01-09,3,414.8,true,1847,76.94,Repeat customer,61–90 days,3
13574,2010-10-24,2010-10-01,,1,404.45,false,,,One-time customer,No repeat purchase,0
13898,2010-10-24,2010-10-01,2011-01-18,2,686.4,true,2059,85.78,Repeat customer,61–90 days,3
13977,2010-10-24,2010-10-01,,1,519.81,false,,,One-time customer,No repeat purchase,0
15337,2010-10-24,2010-10-01,,1,373.02,false,,,One-time customer,No repeat purchase,0
16010,2010-10-24,2010-10-01,2010-10-31,11,1694.86,true,169,7.0,Repeat customer,0–30 days,1
16024,2010-10-24,2010-10-01,2010-10-24,3,483.99,true,0,0.0,Repeat customer,0–30 days,1
16373,2010-10-24,2010-10-01,2010-11-22,2,309.49,true,698,29.11,Repeat customer,0–30 days,1
16445,2010-10-24,2010-10-01,2010-11-18,4,583.16,true,599,24.95,Repeat customer,0–30 days,1
16726,2010-10-24,2010-10-01,2010-11-21,7,2063.88,true,670,27.91,Repeat customer,0–30 days,1
16904,2010-10-24,2010-10-01,2010-11-07,21,4675.36,true,332,13.83,Repeat customer,0–30 days,1
16920,2010-10-24,2010-10-01,,1,355.45,false,,,One-time customer,No repeat purchase,0
17260,2010-10-24,2010-10-01,,1,120.95,false,,,One-time customer,No repeat purchase,0
17407,2010-10-24,2010-10-01,,1,552.9,false,,,One-time customer,No repeat purchase,0
17435,2010-10-24,2010-10-01,,1,331.35,false,,,One-time customer,No repeat purchase,0
17843,2010-10-24,2010-10-01,2011-02-09,2,320.4,true,2597,108.19,Repeat customer,91–180 days,4
18110,2010-10-24,2010-10-01,2011-11-20,2,392.28,true,9406,391.93,Repeat customer,181+ days,5
18116,2010-10-24,2010-10-01,2010-10-31,13,2134.49,true,168,7.02,Repeat customer,0–30 days,1
12790,2010-10-25,2010-10-01,2011-05-31,2,591.85,true,5233,218.05,Repeat customer,181+ days,5
14197,2010-10-25,2010-10-01,,1,390.05,false,,,One-time customer,No repeat purchase,0
14690,2010-10-25,2010-10-01,2010-11-12,4,777.68,true,434,18.1,Repeat customer,0–30 days,1
14718,2010-10-25,2010-10-01,,1,226.42,false,,,One-time customer,No repeat purchase,0
15065,2010-10-25,2010-10-01,2011-02-21,5,3326.86,true,2859,119.15,Repeat customer,91–180 days,4
15174,2010-10-25,2010-10-01,2011-01-21,2,481.46,true,2112,87.98,Repeat customer,61–90 days,3
15294,2010-10-25,2010-10-01,,1,233.35,false,,,One-time customer,No repeat purchase,0
15370,2010-10-25,2010-10-01,2011-01-11,8,3739.01,true,1871,77.97,Repeat customer,61–90 days,3
15646,2010-10-25,2010-10-01,2010-11-10,5,784.81,true,385,16.06,Repeat customer,0–30 days,1
16193,2010-10-25,2010-10-01,2011-04-17,2,630.43,true,4177,174.06,Repeat customer,91–180 days,4
16241,2010-10-25,2010-10-01,2010-11-12,16,3992.86,true,432,18.0,Repeat customer,0–30 days,1
17070,2010-10-25,2010-10-01,2011-08-17,2,437.42,true,7106,296.04,Repeat customer,181+ days,5
17767,2010-10-25,2010-10-01,2011-11-24,2,413.05,true,9478,394.93,Repeat customer,181+ days,5
17981,2010-10-25,2010-10-01,,1,239.12,false,,,One-time customer,No repeat purchase,0
12411,2010-10-26,2010-10-01,,1,346.9,false,,,One-time customer,No repeat purchase,0
12475,2010-10-26,2010-10-01,2011-10-17,2,1149.64,true,8546,356.06,Repeat customer,181+ days,5
12775,2010-10-26,2010-10-01,2010-11-16,7,1686.12,true,505,21.03,Repeat customer,0–30 days,1
13274,2010-10-26,2010-10-01,,1,360.85,false,,,One-time customer,No repeat purchase,0
13363,2010-10-26,2010-10-01,2011-10-27,3,1723.86,true,8783,365.99,Repeat customer,181+ days,5
13578,2010-10-26,2010-10-01,,1,147.66,false,,,One-time customer,No repeat purchase,0
13906,2010-10-26,2010-10-01,,1,42,false,,,One-time customer,No repeat purchase,0
14271,2010-10-26,2010-10-01,2011-04-28,2,214.18,true,4411,183.82,Repeat customer,181+ days,5
14278,2010-10-26,2010-10-01,,1,205.83,false,,,One-time customer,No repeat purchase,0
14673,2010-10-26,2010-10-01,2010-11-24,7,3037.32,true,698,29.08,Repeat customer,0–30 days,1
15390,2010-10-26,2010-10-01,2010-11-08,2,1216.66,true,310,12.91,Repeat customer,0–30 days,1
15536,2010-10-26,2010-10-01,,1,259.09,false,,,One-time customer,No repeat purchase,0
15620,2010-10-26,2010-10-01,2010-12-16,4,1942.36,true,1227,51.13,Repeat customer,31–60 days,2
15773,2010-10-26,2010-10-01,2011-12-04,2,774.52,true,9693,403.89,Repeat customer,181+ days,5
16034,2010-10-26,2010-10-01,2010-10-29,6,911.32,true,72,3.02,Repeat customer,0–30 days,1
16639,2010-10-26,2010-10-01,2011-04-18,4,1747.98,true,4167,173.63,Repeat customer,91–180 days,4
16757,2010-10-26,2010-10-01,2011-01-25,2,270.48,true,2180,90.87,Repeat customer,91–180 days,4
16785,2010-10-26,2010-10-01,,1,533.78,false,,,One-time customer,No repeat purchase,0
16863,2010-10-26,2010-10-01,2010-12-08,3,834.27,true,1030,42.95,Repeat customer,31–60 days,2
16962,2010-10-26,2010-10-01,,1,251.04,false,,,One-time customer,No repeat purchase,0
12353,2010-10-27,2010-10-01,2011-05-19,2,406.76,true,4901,204.21,Repeat customer,181+ days,5
12505,2010-10-27,2010-10-01,,1,955.2,false,,,One-time customer,No repeat purchase,0
12537,2010-10-27,2010-10-01,,1,732.94,false,,,One-time customer,No repeat purchase,0
12563,2010-10-27,2010-10-01,,1,249.24,false,,,One-time customer,No repeat purchase,0
12591,2010-10-27,2010-10-01,2010-11-14,3,1338.95,true,436,18.16,Repeat customer,0–30 days,1
13547,2010-10-27,2010-10-01,,1,167.08,false,,,One-time customer,No repeat purchase,0
14281,2010-10-27,2010-10-01,,1,245.15,false,,,One-time customer,No repeat purchase,0
14475,2010-10-27,2010-10-01,2011-02-08,4,1151.15,true,2497,104.04,Repeat customer,91–180 days,4
16188,2010-10-27,2010-10-01,2011-04-11,5,1087.66,true,3982,165.91,Repeat customer,91–180 days,4
16433,2010-10-27,2010-10-01,2011-11-11,2,384.52,true,9122,380.07,Repeat customer,181+ days,5
17000,2010-10-27,2010-10-01,2010-11-08,2,406.3,true,287,11.97,Repeat customer,0–30 days,1
12766,2010-10-28,2010-10-01,2010-11-16,9,8918.99,true,460,19.17,Repeat customer,0–30 days,1
13669,2010-10-28,2010-10-01,2011-07-13,3,413.55,true,6188,257.86,Repeat customer,181+ days,5
13780,2010-10-28,2010-10-01,2011-06-22,3,732.07,true,5680,236.66,Repeat customer,181+ days,5
14294,2010-10-28,2010-10-01,,1,375.34,false,,,One-time customer,No repeat purchase,0
14834,2010-10-28,2010-10-01,2011-04-13,7,2206.16,true,4006,166.89,Repeat customer,91–180 days,4
15285,2010-10-28,2010-10-01,,1,94.92,false,,,One-time customer,No repeat purchase,0
15328,2010-10-28,2010-10-01,,1,107.24,false,,,One-time customer,No repeat purchase,0
16183,2010-10-28,2010-10-01,2010-11-03,4,1077.81,true,143,5.94,Repeat customer,0–30 days,1
16265,2010-10-28,2010-10-01,2010-11-05,12,6935.17,true,189,7.87,Repeat customer,0–30 days,1
16343,2010-10-28,2010-10-01,2011-11-23,3,614.12,true,9387,391.14,Repeat customer,181+ days,5
16630,2010-10-28,2010-10-01,,1,106.8,false,,,One-time customer,No repeat purchase,0
16780,2010-10-28,2010-10-01,2011-03-25,3,596.4,true,3550,147.91,Repeat customer,91–180 days,4
17974,2010-10-28,2010-10-01,2010-11-10,6,1739.09,true,304,12.67,Repeat customer,0–30 days,1
13282,2010-10-29,2010-10-01,2011-05-03,4,1313.19,true,4462,185.91,Repeat customer,181+ days,5
13580,2010-10-29,2010-10-01,,1,107.75,false,,,One-time customer,No repeat purchase,0
15170,2010-10-29,2010-10-01,,1,81.15,false,,,One-time customer,No repeat purchase,0
16058,2010-10-29,2010-10-01,,1,62.7,false,,,One-time customer,No repeat purchase,0
16635,2010-10-29,2010-10-01,,1,473,false,,,One-time customer,No repeat purchase,0
17334,2010-10-29,2010-10-01,2011-02-04,3,635.15,true,2349,97.87,Repeat customer,91–180 days,4
17821,2010-10-29,2010-10-01,,1,334.62,false,,,One-time customer,No repeat purchase,0
17934,2010-10-29,2010-10-01,2011-10-12,3,1049.15,true,8350,347.94,Repeat customer,181+ days,5
12347,2010-10-31,2010-10-01,2010-12-07,8,4921.53,true,888,37.03,Repeat customer,31–60 days,2
12601,2010-10-31,2010-10-01,2011-01-11,6,681.26,true,1728,71.99,Repeat customer,61–90 days,3
12608,2010-10-31,2010-10-01,,1,415.79,false,,,One-time customer,No repeat purchase,0
13833,2010-10-31,2010-10-01,2011-07-03,2,700.41,true,5879,244.97,Repeat customer,181+ days,5
14213,2010-10-31,2010-10-01,,1,1192.2,false,,,One-time customer,No repeat purchase,0
14848,2010-10-31,2010-10-01,,1,310.56,false,,,One-time customer,No repeat purchase,0
15675,2010-10-31,2010-10-01,2011-03-04,4,542.04,true,2976,124.0,Repeat customer,91–180 days,4
16724,2010-10-31,2010-10-01,,1,147.35,false,,,One-time customer,No repeat purchase,0
17951,2010-10-31,2010-10-01,2010-12-01,4,1340.58,true,741,30.89,Repeat customer,31–60 days,2
18278,2010-10-31,2010-10-01,2011-09-27,2,414.2,true,7943,330.99,Repeat customer,181+ days,5
12492,2010-11-01,2010-11-01,2011-08-26,3,715.21,true,7152,298.0,Repeat customer,181+ days,5
13359,2010-11-01,2010-11-01,2011-10-07,2,1043.31,true,8154,339.77,Repeat customer,181+ days,5
14429,2010-11-01,2010-11-01,,1,516.28,false,,,One-time customer,No repeat purchase,0
14777,2010-11-01,2010-11-01,,1,307.56,false,,,One-time customer,No repeat purchase,0
15729,2010-11-01,2010-11-01,2010-11-04,3,192.55,true,75,3.1,Repeat customer,0–30 days,1
16876,2010-11-01,2010-11-01,,1,136.01,false,,,One-time customer,No repeat purchase,0
17306,2010-11-01,2010-11-01,2010-11-11,21,9782.35,true,241,10.05,Repeat customer,0–30 days,1
18127,2010-11-01,2010-11-01,2011-07-29,4,556.13,true,6477,269.84,Repeat customer,181+ days,5
12413,2010-11-02,2010-11-01,2011-01-06,4,999.45,true,1563,65.12,Repeat customer,61–90 days,3
12855,2010-11-02,2010-11-01,2010-11-10,4,612.84,true,188,7.86,Repeat customer,0–30 days,1
13215,2010-11-02,2010-11-01,,1,81.6,false,,,One-time customer,No repeat purchase,0
13251,2010-11-02,2010-11-01,,1,252.68,false,,,One-time customer,No repeat purchase,0
13310,2010-11-02,2010-11-01,2010-11-24,5,1541.2,true,520,21.67,Repeat customer,0–30 days,1
13453,2010-11-02,2010-11-01,2011-02-23,3,781.69,true,2708,112.85,Repeat customer,91–180 days,4
13523,2010-11-02,2010-11-01,2010-12-08,6,4534.57,true,864,35.98,Repeat customer,31–60 days,2
13535,2010-11-02,2010-11-01,,1,89.5,false,,,One-time customer,No repeat purchase,0
13597,2010-11-02,2010-11-01,2010-11-04,2,396.71,true,53,2.23,Repeat customer,0–30 days,1
13607,2010-11-02,2010-11-01,2011-10-30,2,1075.81,true,8693,362.19,Repeat customer,181+ days,5
13937,2010-11-02,2010-11-01,2011-06-23,2,880.13,true,5596,233.17,Repeat customer,181+ days,5
14206,2010-11-02,2010-11-01,2010-11-16,3,1185.01,true,343,14.28,Repeat customer,0–30 days,1
14733,2010-11-02,2010-11-01,2010-11-25,15,14335.15,true,548,22.83,Repeat customer,0–30 days,1
15458,2010-11-02,2010-11-01,2011-11-14,2,370.44,true,9042,376.72,Repeat customer,181+ days,5
16016,2010-11-02,2010-11-01,2010-11-17,11,2083.4,true,359,14.96,Repeat customer,0–30 days,1
17121,2010-11-02,2010-11-01,,1,314.74,false,,,One-time customer,No repeat purchase,0
17276,2010-11-02,2010-11-01,,1,502.49,false,,,One-time customer,No repeat purchase,0
17363,2010-11-02,2010-11-01,2010-11-02,3,920.46,true,0,0.0,Repeat customer,0–30 days,1
12673,2010-11-03,2010-11-01,2011-01-17,3,1230.02,true,1801,75.04,Repeat customer,61–90 days,3
12793,2010-11-03,2010-11-01,2010-12-03,3,885.53,true,722,30.09,Repeat customer,31–60 days,2
13034,2010-11-03,2010-11-01,2010-12-05,3,756.82,true,767,31.98,Repeat customer,31–60 days,2
13049,2010-11-03,2010-11-01,2010-11-15,4,1408.24,true,287,11.96,Repeat customer,0–30 days,1
13331,2010-11-03,2010-11-01,,1,262.4,false,,,One-time customer,No repeat purchase,0
13500,2010-11-03,2010-11-01,2011-08-09,4,1466.3,true,6695,278.96,Repeat customer,181+ days,5
13686,2010-11-03,2010-11-01,2010-11-24,3,409.04,true,505,21.04,Repeat customer,0–30 days,1
15158,2010-11-03,2010-11-01,2011-10-25,2,606.02,true,8544,356.0,Repeat customer,181+ days,5
15233,2010-11-03,2010-11-01,,1,59.4,false,,,One-time customer,No repeat purchase,0
15336,2010-11-03,2010-11-01,,1,240.5,false,,,One-time customer,No repeat purchase,0
15481,2010-11-03,2010-11-01,,1,1993.34,false,,,One-time customer,No repeat purchase,0
15915,2010-11-03,2010-11-01,,1,364.45,false,,,One-time customer,No repeat purchase,0
16050,2010-11-03,2010-11-01,2010-11-21,3,300.7,true,431,17.96,Repeat customer,0–30 days,1
16178,2010-11-03,2010-11-01,2011-07-24,2,612.6,true,6314,263.05,Repeat customer,181+ days,5
